created_at,player_name,score,room,game_version,player_color,boons,boon_order
2026-04-05 22:39:39.26246+00,CHEEZYCHARLIE,4900,16,1.16.10,cyan,"{""color"":""cyan"",""order"":""Ricochet,Chain Magnet,Echo Fire,Snipe Shot,Homing,Twin Lance,Fracture,Long Reach,Chain Magnet,Orbit Spheres,Pierce,Dead Man's Trigger,Quick Harvest,Recover,Refraction"",""picks"":[{""icon"":""🎯"",""name"":""Snipe Shot"",""detail"":""Tier 1""},{""icon"":""≫"",""name"":""Twin Lance"",""detail"":""+1 forward lane""},{""icon"":""↯"",""name"":""Ricochet"",""detail"":""Bullets bounce on walls""},{""icon"":""🌀"",""name"":""Homing"",""detail"":""Shots curve into targets""},{""icon"":""→"",""name"":""Pierce"",""detail"":""Tier 1""},{""icon"":""⬇"",""name"":""Quick Harvest"",""detail"":""+47% absorb value""},{""icon"":""➶"",""name"":""Long Reach"",""detail"":""+18% shot lifespan""},{""icon"":""🔮"",""name"":""Orbit Spheres"",""detail"":""1 sphere""},{""icon"":""⤥"",""name"":""Chain Magnet"",""detail"":""750ms double pull""},{""icon"":""☠"",""name"":""Dead Man's Trigger"",""detail"":""At ≤15% HP: ×2 dmg + free pierce""},{""icon"":""↺"",""name"":""Echo Fire"",""detail"":""Every 5th shot fires free echo""},{""icon"":""⋔+"",""name"":""Fracture"",""detail"":""Bullets split on wall bounce""},{""icon"":""💡"",""name"":""Refraction"",""detail"":""Cooldown: 0.0s""}]}","Ricochet,Chain Magnet,Echo Fire,Snipe Shot,Homing,Twin Lance,Fracture,Long Reach,Chain Magnet,Orbit Spheres,Pierce,Dead Man's Trigger,Quick Harvest,Recover,Refraction"
2026-04-05 22:21:22.893636+00,JONNYBILLZ,1190,6,1.16.10,purple,"{""color"":""purple"",""order"":""Kinetic Harvest,Wider Absorb,Overcharge Vent,Bigger Bullets,Payload"",""picks"":[{""icon"":""🔵"",""name"":""Bigger Bullets"",""detail"":""Tier 1""},{""icon"":""🧲"",""name"":""Wider Absorb"",""detail"":""+12 absorb range""},{""icon"":""🌀"",""name"":""Kinetic Harvest"",""detail"":""0.53 charge/sec while moving""},{""icon"":""⬆"",""name"":""Overcharge Vent"",""detail"":""+40% dmg at full charge""},{""icon"":""💣"",""name"":""Payload"",""detail"":""Bullets explode on impact""}]}","Kinetic Harvest,Wider Absorb,Overcharge Vent,Bigger Bullets,Payload"
2026-04-05 22:18:44.468977+00,JONNYBILLZ,1190,7,1.16.10,purple,"{""color"":""purple"",""order"":""Wider Absorb,Dense Core,Gravity Well,Faster Bullets,Long Reach,Phase Dash"",""picks"":[{""icon"":""💨"",""name"":""Faster Bullets"",""detail"":""Tier 1""},{""icon"":""🧲"",""name"":""Wider Absorb"",""detail"":""+12 absorb range""},{""icon"":""➶"",""name"":""Long Reach"",""detail"":""+18% shot lifespan""},{""icon"":""◈"",""name"":""Dense Core"",""detail"":""Tier 1 — ×1.22 dmg, cap: 3""},{""icon"":""⊙"",""name"":""Gravity Well"",""detail"":""Slows nearby danger bullets 30%""},{""icon"":""⊙"",""name"":""Gravity Well"",""detail"":""Slows nearby danger bullets""},{""icon"":""💨"",""name"":""Phase Dash"",""detail"":""0/1 room uses, 0.0s cd""}]}","Wider Absorb,Dense Core,Gravity Well,Faster Bullets,Long Reach,Phase Dash"
2026-04-05 22:15:28.558202+00,JONNYBILLZ,1210,7,1.16.10,purple,"{""color"":""purple"",""order"":""Wider Absorb,Overcharge Vent,Shockwave,Swift Bloom,Deep Reserve,Wider Absorb"",""picks"":[{""icon"":""▣"",""name"":""Deep Reserve"",""detail"":""+18 flat charge""},{""icon"":""🧲"",""name"":""Wider Absorb"",""detail"":""+24 absorb range""},{""icon"":""⬆"",""name"":""Overcharge Vent"",""detail"":""+40% dmg at full charge""},{""icon"":""🍃"",""name"":""Swift Bloom"",""detail"":""+0% speed, +6% dmg taken""},{""icon"":""⚡"",""name"":""Shockwave"",""detail"":""Full charge → push enemies""}]}","Wider Absorb,Overcharge Vent,Shockwave,Swift Bloom,Deep Reserve,Wider Absorb"
2026-04-05 22:10:08.492648+00,JONNYBILLZ,1390,8,1.16.10,purple,"{""color"":""purple"",""order"":""Vampiric Return,Swift Bloom,Twin Lance,Wider Absorb,Predator's Instinct,Orbit Spheres,Twin Lance"",""picks"":[{""icon"":""≫"",""name"":""Twin Lance"",""detail"":""+2 forward lanes""},{""icon"":""🧲"",""name"":""Wider Absorb"",""detail"":""+12 absorb range""},{""icon"":""🔮"",""name"":""Orbit Spheres"",""detail"":""1 sphere""},{""icon"":""🩸"",""name"":""Vampiric Return"",""detail"":""+4 HP per kill, +0.3 charge""},{""icon"":""🐺"",""name"":""Predator's Instinct"",""detail"":""Kill streak: +0% damage (max +100%)""},{""icon"":""🍃"",""name"":""Swift Bloom"",""detail"":""+0% speed, +6% dmg taken""}]}","Vampiric Return,Swift Bloom,Twin Lance,Wider Absorb,Predator's Instinct,Orbit Spheres,Twin Lance"
2026-04-05 22:06:20.08042+00,JONNYBILLZ,0,1,1.16.10,purple,"{""color"":""purple"",""order"":"""",""picks"":[]}",
2026-04-05 22:05:47.710152+00,JONNYBILLZ,2120,7,1.16.10,purple,"{""color"":""purple"",""order"":""Critical Hit,Emergency Capacitor,Rapid Fire,Charge Cap Up,Charge Cap Up,Resonant Absorb"",""picks"":[{""icon"":""⚡"",""name"":""Rapid Fire"",""detail"":""Tier 1 - 1.0 SPS""},{""icon"":""💥"",""name"":""Critical Hit"",""detail"":""20% crit chance""},{""icon"":""◆"",""name"":""Charge Cap Up"",""detail"":""+30% capacity""},{""icon"":""⚕️"",""name"":""Emergency Capacitor"",""detail"":""+1.5 charge on hit""},{""icon"":""≋"",""name"":""Resonant Absorb"",""detail"":""Combo absorbs give 1.5× charge""}]}","Critical Hit,Emergency Capacitor,Rapid Fire,Charge Cap Up,Charge Cap Up,Resonant Absorb"
2026-04-05 22:00:12.9759+00,JONNYBILLZ,4500,14,1.16.10,purple,"{""color"":""purple"",""order"":""Snipe Shot,Twin Lance,Dense Core,Snipe Shot,Ricochet,Twin Lance,Vampiric Return,Kinetic Harvest,Late Bloom,Room Regen,Deep Reserve,Recover,Dense Core"",""picks"":[{""icon"":""🎯"",""name"":""Snipe Shot"",""detail"":""Tier 2""},{""icon"":""≫"",""name"":""Twin Lance"",""detail"":""+2 forward lanes""},{""icon"":""↯"",""name"":""Ricochet"",""detail"":""Bullets bounce on walls""},{""icon"":""▣"",""name"":""Deep Reserve"",""detail"":""+18 flat charge""},{""icon"":""🌀"",""name"":""Kinetic Harvest"",""detail"":""0.53 charge/sec while moving""},{""icon"":""💚"",""name"":""Room Regen"",""detail"":""10 HP per room clear""},{""icon"":""◈"",""name"":""Dense Core"",""detail"":""Tier 2 — ×1.44 dmg, cap: 9""},{""icon"":""🩸"",""name"":""Vampiric Return"",""detail"":""+4 HP per kill, +0.3 charge""},{""icon"":""🌱"",""name"":""Late Bloom"",""detail"":""+0% dmg, -6% speed""}]}","Snipe Shot,Twin Lance,Dense Core,Snipe Shot,Ricochet,Twin Lance,Vampiric Return,Kinetic Harvest,Late Bloom,Room Regen,Deep Reserve,Recover,Dense Core"
2026-04-05 21:53:53.92806+00,JONNYBILLZ,1710,8,1.16.10,purple,"{""color"":""purple"",""order"":""Rapid Fire,Long Reach,Orbit Spheres,Ring Blast,Absorb Orbs,Snipe Shot,Twin Lance"",""picks"":[{""icon"":""⚡"",""name"":""Rapid Fire"",""detail"":""Tier 1 - 1.0 SPS""},{""icon"":""◎"",""name"":""Ring Blast"",""detail"":""1 radial shot""},{""icon"":""🎯"",""name"":""Snipe Shot"",""detail"":""Tier 1""},{""icon"":""≫"",""name"":""Twin Lance"",""detail"":""+1 forward lane""},{""icon"":""➶"",""name"":""Long Reach"",""detail"":""+18% shot lifespan""},{""icon"":""🔮"",""name"":""Orbit Spheres"",""detail"":""1 sphere""},{""icon"":""🌀"",""name"":""Absorb Orbs"",""detail"":""Orbs absorb nearby grey bullets""}]}","Rapid Fire,Long Reach,Orbit Spheres,Ring Blast,Absorb Orbs,Snipe Shot,Twin Lance"
2026-04-05 21:50:18.275809+00,JONNYBILLZ,2570,10,1.16.10,purple,"{""color"":""purple"",""order"":""Resonant Absorb,Overload,Critical Hit,Kinetic Harvest,Snipe Shot,Twin Lance,Charge Cap Up,Extra Life,Snipe Shot"",""picks"":[{""icon"":""🎯"",""name"":""Snipe Shot"",""detail"":""Tier 2""},{""icon"":""≫"",""name"":""Twin Lance"",""detail"":""+1 forward lane""},{""icon"":""💥"",""name"":""Critical Hit"",""detail"":""20% crit chance""},{""icon"":""◆"",""name"":""Charge Cap Up"",""detail"":""+15% capacity""},{""icon"":""🌀"",""name"":""Kinetic Harvest"",""detail"":""0.53 charge/sec while moving""},{""icon"":""◉"",""name"":""Extra Life"",""detail"":""Tier 1""},{""icon"":""≋"",""name"":""Resonant Absorb"",""detail"":""Combo absorbs give 1.5× charge""},{""icon"":""⚡"",""name"":""Overload"",""detail"":""Auto ×2 damage at full charge""}]}","Resonant Absorb,Overload,Critical Hit,Kinetic Harvest,Snipe Shot,Twin Lance,Charge Cap Up,Extra Life,Snipe Shot"
2026-04-05 21:42:26.295265+00,CHEEZYCHARLIE,23515,38,1.16.10,cyan,"{""color"":""cyan"",""order"":""Quick Harvest,Dead Man's Trigger,Ricochet,Pierce,Volatile Rounds,Orbit Spheres,Deep Reserve,Vampiric Return,Recover,Faster Bullets,Blood Rush,Lifeline,Twin Lance,Homing,Bigger Bullets,Phase Dash,Crimson Harvest,Absorb Orbs,Blood Pact,Snipe Shot,Late Bloom,Extra Life,Charged Orbs,Orbit Spheres,Orbit Spheres,Fracture,Recover,Extra Life,Recover,Sanguine Burst,Orbit Spheres,Critical Hit,Volatile Orbs,Extra Life,MINI,Gravity Well"",""picks"":[{""icon"":""🎯"",""name"":""Snipe Shot"",""detail"":""Tier 1""},{""icon"":""≫"",""name"":""Twin Lance"",""detail"":""+1 forward lane""},{""icon"":""🔵"",""name"":""Bigger Bullets"",""detail"":""Tier 1""},{""icon"":""💨"",""name"":""Faster Bullets"",""detail"":""Tier 1""},{""icon"":""💥"",""name"":""Critical Hit"",""detail"":""20% crit chance""},{""icon"":""↯"",""name"":""Ricochet"",""detail"":""Bullets bounce on walls""},{""icon"":""🌀"",""name"":""Homing"",""detail"":""Shots curve into targets""},{""icon"":""→"",""name"":""Pierce"",""detail"":""Tier 1""},{""icon"":""⬇"",""name"":""Quick Harvest"",""detail"":""+47% absorb value""},{""icon"":""▣"",""name"":""Deep Reserve"",""detail"":""+18 flat charge""},{""icon"":""◉"",""name"":""Extra Life"",""detail"":""Tier 3""},{""icon"":""·"",""name"":""MINI"",""detail"":""50% smaller, 25% less max HP""},{""icon"":""🔮"",""name"":""Orbit Spheres"",""detail"":""4 spheres""},{""icon"":""⊙"",""name"":""Gravity Well"",""detail"":""Slows nearby danger bullets 30%""},{""icon"":""🩸"",""name"":""Vampiric Return"",""detail"":""+4 HP per kill, +0.3 charge""},{""icon"":""🩸+"",""name"":""Blood Pact"",""detail"":""+1 HP per enemy hit (pierce only)""},{""icon"":""♾"",""name"":""Lifeline"",""detail"":""SPENT""},{""icon"":""☠"",""name"":""Dead Man's Trigger"",""detail"":""At ≤15% HP: ×2 dmg + free pierce""},{""icon"":""⋔+"",""name"":""Fracture"",""detail"":""Bullets split on wall bounce""},{""icon"":""💢"",""name"":""Volatile Rounds"",""detail"":""Pierce shots burst on final hit""},{""icon"":""🩸"",""name"":""BLOOD MOON"",""detail"":""Kills: +8 HP, +3 grey bullets""},{""icon"":""💥"",""name"":""Volatile Orbs"",""detail"":""Orb detonation has shared cooldown""},{""icon"":""🩸→"",""name"":""Blood Rush"",""detail"":""+0 stacks (0% speed)""},{""icon"":""🩸+"",""name"":""Crimson Harvest"",""detail"":""Kills drop extra grey bullet""},{""icon"":""💀"",""name"":""Sanguine Burst"",""detail"":""Free 6-way burst""},{""icon"":""🌱"",""name"":""Late Bloom"",""detail"":""+9% dmg, -6% speed""},{""icon"":""⊙"",""name"":""Gravity Well"",""detail"":""Slows nearby danger bullets""},{""icon"":""💨"",""name"":""Phase Dash"",""detail"":""0/1 room uses, 0.0s cd""},{""icon"":""🩸"",""name"":""BLOOD MOON"",""detail"":""Kills: +8 HP, +3 grey bullets""},{""icon"":""⚡"",""name"":""Charged Orbs"",""detail"":""Orbs fire shot every 1.8s""},{""icon"":""🌀"",""name"":""Absorb Orbs"",""detail"":""Orbs absorb nearby grey bullets""}]}","Quick Harvest,Dead Man's Trigger,Ricochet,Pierce,Volatile Rounds,Orbit Spheres,Deep Reserve,Vampiric Return,Recover,Faster Bullets,Blood Rush,Lifeline,Twin Lance,Homing,Bigger Bullets,Phase Dash,Crimson Harvest,Absorb Orbs,Blood Pact,Snipe Shot,Late Bloom,Extra Life,Charged Orbs,Orbit Spheres,Orbit Spheres,Fracture,Recover,Extra Life,Recover,Sanguine Burst,Orbit Spheres,Critical Hit,Volatile Orbs,Extra Life,MINI,Gravity Well"
2026-04-05 21:36:55.720279+00,WHYNCHU,2925,11,1.16.10,pink,"{""color"":""pink"",""order"":""Rapid Fire,Snipe Shot,Escalation,Late Bloom,Wider Absorb,Ghost Velocity,Quick Harvest,Vampiric Return,Long Reach,Ricochet"",""picks"":[{""icon"":""⚡"",""name"":""Rapid Fire"",""detail"":""Tier 1 - 1.0 SPS""},{""icon"":""🎯"",""name"":""Snipe Shot"",""detail"":""Tier 1""},{""icon"":""↯"",""name"":""Ricochet"",""detail"":""Bullets bounce on walls""},{""icon"":""⬇"",""name"":""Quick Harvest"",""detail"":""+47% absorb value""},{""icon"":""🧲"",""name"":""Wider Absorb"",""detail"":""+12 absorb range""},{""icon"":""➶"",""name"":""Long Reach"",""detail"":""+18% shot lifespan""},{""icon"":""👻"",""name"":""Ghost Velocity"",""detail"":""+18% move speed""},{""icon"":""🩸"",""name"":""Vampiric Return"",""detail"":""+4 HP per kill, +0.3 charge""},{""icon"":""🌱"",""name"":""Late Bloom"",""detail"":""+0% dmg, -6% speed""},{""icon"":""📈"",""name"":""Escalation"",""detail"":""+4% dmg""}]}","Rapid Fire,Snipe Shot,Escalation,Late Bloom,Wider Absorb,Ghost Velocity,Quick Harvest,Vampiric Return,Long Reach,Ricochet"
2026-04-05 21:31:44.76847+00,WHYNCHU,2310,10,1.16.10,pink,"{""color"":""pink"",""order"":""Quick Harvest,Late Bloom,Orbit Spheres,Vampiric Return,Extra Life,Deep Reserve,Room Regen,Crimson Harvest,Recover"",""picks"":[{""icon"":""⬇"",""name"":""Quick Harvest"",""detail"":""+47% absorb value""},{""icon"":""▣"",""name"":""Deep Reserve"",""detail"":""+18 flat charge""},{""icon"":""◉"",""name"":""Extra Life"",""detail"":""Tier 1""},{""icon"":""💚"",""name"":""Room Regen"",""detail"":""10 HP per room clear""},{""icon"":""🔮"",""name"":""Orbit Spheres"",""detail"":""1 sphere""},{""icon"":""🩸"",""name"":""Vampiric Return"",""detail"":""+4 HP per kill, +0.3 charge""},{""icon"":""🩸+"",""name"":""Crimson Harvest"",""detail"":""Kills drop extra grey bullet""},{""icon"":""🌱"",""name"":""Late Bloom"",""detail"":""+0% dmg, -6% speed""}]}","Quick Harvest,Late Bloom,Orbit Spheres,Vampiric Return,Extra Life,Deep Reserve,Room Regen,Crimson Harvest,Recover"
2026-04-05 21:14:16.880413+00,WHYNCHU,8715,21,1.16.10,pink,"{""color"":""pink"",""order"":""Orbit Spheres,Volatile Orbs,Phase Dash,Vampiric Return,Crimson Harvest,Late Bloom,Predator's Instinct,Charged Orbs,Rapid Fire,Protective Shield,Pierce,Deep Reserve,Recover,Orbit Spheres,Mirror Shield,Snipe Shot,Blood Rush,Snipe Shot,Recover,Protective Shield"",""picks"":[{""icon"":""⚡"",""name"":""Rapid Fire"",""detail"":""Tier 1 - 1.0 SPS""},{""icon"":""🎯"",""name"":""Snipe Shot"",""detail"":""Tier 2""},{""icon"":""→"",""name"":""Pierce"",""detail"":""Tier 1""},{""icon"":""▣"",""name"":""Deep Reserve"",""detail"":""+18 flat charge""},{""icon"":""🛡️"",""name"":""Protective Shield"",""detail"":""2 shield plates""},{""icon"":""🪞"",""name"":""Mirror Shield"",""detail"":""45% damage countershots""},{""icon"":""🔮"",""name"":""Orbit Spheres"",""detail"":""2 spheres""},{""icon"":""🩸"",""name"":""Vampiric Return"",""detail"":""+4 HP per kill, +0.3 charge""},{""icon"":""🐺"",""name"":""Predator's Instinct"",""detail"":""Kill streak: +0% damage (max +100%)""},{""icon"":""💥"",""name"":""Volatile Orbs"",""detail"":""Orb detonation has shared cooldown""},{""icon"":""🩸→"",""name"":""Blood Rush"",""detail"":""+0 stacks (0% speed)""},{""icon"":""🩸+"",""name"":""Crimson Harvest"",""detail"":""Kills drop extra grey bullet""},{""icon"":""🌱"",""name"":""Late Bloom"",""detail"":""+0% dmg, -6% speed""},{""icon"":""💨"",""name"":""Phase Dash"",""detail"":""0/1 room uses, 0.0s cd""},{""icon"":""⚡"",""name"":""Charged Orbs"",""detail"":""Orbs fire shot every 1.8s""}]}","Orbit Spheres,Volatile Orbs,Phase Dash,Vampiric Return,Crimson Harvest,Late Bloom,Predator's Instinct,Charged Orbs,Rapid Fire,Protective Shield,Pierce,Deep Reserve,Recover,Orbit Spheres,Mirror Shield,Snipe Shot,Blood Rush,Snipe Shot,Recover,Protective Shield"
2026-04-05 21:10:20.679566+00,JONNYBILLZ,3190,11,1.16.10,red,"{""color"":""red"",""order"":""Overcharge Vent,Overload,Snipe Shot,Bigger Bullets,Gravity Well,Snipe Shot,Dense Core,Recover,Decay Extension,Recover"",""picks"":[{""icon"":""🎯"",""name"":""Snipe Shot"",""detail"":""Tier 2""},{""icon"":""🔵"",""name"":""Bigger Bullets"",""detail"":""Tier 1""},{""icon"":""⏳"",""name"":""Decay Extension"",""detail"":""+1s linger""},{""icon"":""◈"",""name"":""Dense Core"",""detail"":""Tier 1 — ×1.22 dmg, cap: 3""},{""icon"":""⬆"",""name"":""Overcharge Vent"",""detail"":""+40% dmg at full charge""},{""icon"":""⊙"",""name"":""Gravity Well"",""detail"":""Slows nearby danger bullets 30%""},{""icon"":""⊙"",""name"":""Gravity Well"",""detail"":""Slows nearby danger bullets""},{""icon"":""⚡"",""name"":""Overload"",""detail"":""Auto ×2 damage at full charge""}]}","Overcharge Vent,Overload,Snipe Shot,Bigger Bullets,Gravity Well,Snipe Shot,Dense Core,Recover,Decay Extension,Recover"
2026-04-05 21:03:15.731754+00,JONNYBILLZ,1180,7,1.16.10,red,"{""color"":""red"",""order"":""Echo Fire,Twin Lance,Quick Harvest,Resonant Absorb,Quick Harvest,Faster Bullets"",""picks"":[{""icon"":""≫"",""name"":""Twin Lance"",""detail"":""+1 forward lane""},{""icon"":""💨"",""name"":""Faster Bullets"",""detail"":""Tier 1""},{""icon"":""⬇"",""name"":""Quick Harvest"",""detail"":""+50% absorb value""},{""icon"":""≋"",""name"":""Resonant Absorb"",""detail"":""Combo absorbs give 1.5× charge""},{""icon"":""↺"",""name"":""Echo Fire"",""detail"":""Every 5th shot fires free echo""}]}","Echo Fire,Twin Lance,Quick Harvest,Resonant Absorb,Quick Harvest,Faster Bullets"
2026-04-05 20:55:47.73487+00,WHYNCHU,2300,9,1.16.10,pink,"{""color"":""pink"",""order"":""Homing,Escalation,Deep Reserve,Protective Shield,Critical Hit,Late Bloom,Dense Core,Recover"",""picks"":[{""icon"":""💥"",""name"":""Critical Hit"",""detail"":""20% crit chance""},{""icon"":""🌀"",""name"":""Homing"",""detail"":""Shots curve into targets""},{""icon"":""▣"",""name"":""Deep Reserve"",""detail"":""+18 flat charge""},{""icon"":""🛡️"",""name"":""Protective Shield"",""detail"":""1 shield plate""},{""icon"":""◈"",""name"":""Dense Core"",""detail"":""Tier 1 — ×1.22 dmg, cap: 17""},{""icon"":""🌱"",""name"":""Late Bloom"",""detail"":""+0% dmg, -6% speed""},{""icon"":""📈"",""name"":""Escalation"",""detail"":""+4% dmg""}]}","Homing,Escalation,Deep Reserve,Protective Shield,Critical Hit,Late Bloom,Dense Core,Recover"
2026-04-05 20:44:52.05354+00,JONNYBILLZ,2620,10,1.16.10,red,"{""color"":""red"",""order"":""Armor Weave,Protective Shield,Kinetic Harvest,Mirror Tide,Snipe Shot,Mirror Shield,Ricochet,Critical Hit,Swift Ward"",""picks"":[{""icon"":""🎯"",""name"":""Snipe Shot"",""detail"":""Tier 1""},{""icon"":""💥"",""name"":""Critical Hit"",""detail"":""20% crit chance""},{""icon"":""↯"",""name"":""Ricochet"",""detail"":""Bullets bounce on walls""},{""icon"":""🌀"",""name"":""Kinetic Harvest"",""detail"":""0.53 charge/sec while moving""},{""icon"":""🧱"",""name"":""Armor Weave"",""detail"":""15% damage reduction""},{""icon"":""🛡️"",""name"":""Protective Shield"",""detail"":""1 shield plate""},{""icon"":""🪞"",""name"":""Mirror Shield"",""detail"":""45% damage countershots""},{""icon"":""⚡🛡️"",""name"":""Swift Ward"",""detail"":""Shields recharge in 3.5s""},{""icon"":""🪞"",""name"":""Mirror Tide"",""detail"":""0/1 room uses, 0.0s cd""}]}","Armor Weave,Protective Shield,Kinetic Harvest,Mirror Tide,Snipe Shot,Mirror Shield,Ricochet,Critical Hit,Swift Ward"
2026-04-05 20:42:37.83933+00,WHYNCHU,2900,11,1.16.10,blue,"{""color"":""blue"",""order"":""Armor Weave,Twin Lance,Vampiric Return,Protective Shield,Mirror Tide,Blood Rush,Rapid Fire,Deep Reserve,Predator's Instinct,Kinetic Harvest"",""picks"":[{""icon"":""⚡"",""name"":""Rapid Fire"",""detail"":""Tier 1 - 1.0 SPS""},{""icon"":""≫"",""name"":""Twin Lance"",""detail"":""+1 forward lane""},{""icon"":""▣"",""name"":""Deep Reserve"",""detail"":""+18 flat charge""},{""icon"":""🌀"",""name"":""Kinetic Harvest"",""detail"":""0.53 charge/sec while moving""},{""icon"":""🧱"",""name"":""Armor Weave"",""detail"":""15% damage reduction""},{""icon"":""🛡️"",""name"":""Protective Shield"",""detail"":""1 shield plate""},{""icon"":""🩸"",""name"":""Vampiric Return"",""detail"":""+4 HP per kill, +0.3 charge""},{""icon"":""🐺"",""name"":""Predator's Instinct"",""detail"":""Kill streak: +0% damage (max +100%)""},{""icon"":""🩸→"",""name"":""Blood Rush"",""detail"":""+0 stacks (0% speed)""},{""icon"":""🪞"",""name"":""Mirror Tide"",""detail"":""0/1 room uses, 0.0s cd""}]}","Armor Weave,Twin Lance,Vampiric Return,Protective Shield,Mirror Tide,Blood Rush,Rapid Fire,Deep Reserve,Predator's Instinct,Kinetic Harvest"
2026-04-05 20:38:34.571821+00,JONNYBILLZ,730,6,1.16.10,red,"{""color"":""red"",""order"":""Late Bloom,Deep Reserve,Overcharge Vent,Berserker,Resonant Absorb"",""picks"":[{""icon"":""⚡"",""name"":""Rapid Fire"",""detail"":""Tier 3 - 3.0 SPS""},{""icon"":""▣"",""name"":""Deep Reserve"",""detail"":""+18 flat charge""},{""icon"":""≋"",""name"":""Resonant Absorb"",""detail"":""Combo absorbs give 1.5× charge""},{""icon"":""⬆"",""name"":""Overcharge Vent"",""detail"":""+40% dmg at full charge""},{""icon"":""🔴"",""name"":""Berserker"",""detail"":""HP:10, +3 SPS, +30% spd""},{""icon"":""🌱"",""name"":""Late Bloom"",""detail"":""+0% dmg, -6% speed""}]}","Late Bloom,Deep Reserve,Overcharge Vent,Berserker,Resonant Absorb"
